FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Product Code,Product,Sessions,PDP Add to Cart Units,Units Sold,Quarter_Start_Date,Week_Start_Date
FY23Q3,FY23W28,MK8E3B/A,iPad Mini,72.0,1.0,1.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHL73ZM/A,iPhone Accessories,265.0,22.0,9.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN83B/A,Series 7,15.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN73B/A,Series 7,17.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN63B/A,Series 7,4.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN33B/A,Series 7,27.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN23B/A,Series 7,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN03B/A,Series 7,17.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJV83B/A,iMac,1171.0,102.0,20.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKMY3B/A,Series 7,46.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKJR3B/A,Series 7,4.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKHV3B/A,Series 7,7.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKGT3B/A,MacBook Pro,55.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKGR3B/A,MacBook Pro,254.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MK473B/A,iPad Entry,296.0,12.0,3.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MK293B/A,Mac Accessories & Display,154.0,24.0,3.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MK8F3B/A,iPad Mini,77.0,2.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKMX3B/A,Series 7,56.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJQK3B/A,iPad Accessories,522.0,88.0,16.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MKN93B/A,Series 7,8.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJNQ3B/A,iPhone 12/mini,105.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHR73B/A,iPad Pro,8.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHR53B/A,iPad Pro,4.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHR33B/A,iPad Pro,424.0,23.0,5.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHR03B/A,iPad Pro,2.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHQX3B/A,iPad Pro,5.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHQT3B/A,iPad Pro,76.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHNQ3B/A,iPad Pro,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHNN3B/A,iPad Pro,5.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHNL3B/A,iPad Pro,7.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHNJ3B/A,iPad Pro,18.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHNG3B/A,iPad Pro,105.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHLN3ZM/A,iPhone Accessories,7.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHLM3ZM/A,iPhone Accessories,73.0,7.0,4.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHLL3ZM/A,iPhone Accessories,3.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJQJ3B/A,iPad Accessories,155.0,20.0,5.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHR93B/A,iPad Pro,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHRE3B/A,iPad Pro,4.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHQV3B/A,iPad Pro,7.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHW83B/A,iPad Pro,3.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHW63B/A,iPad Pro,12.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJNM3B/A,iPhone 12/mini,1426.0,141.0,40.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJMW3B/A,Mac Studio,193.0,21.0,2.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJMV3B/A,Mac Studio,148.0,11.0,2.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJMG3ZM/A,iPad Accessories,133.0,23.0,9.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJFM3ZM/A,Other Home Accessories,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJ4V3ZM/A,Watch Accessories,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJM93ZM/A,iPad Accessories,121.0,23.0,6.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJ1M2ZM/A,Connectivity Accessories,374.0,84.0,35.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJNP3B/A,iPhone 12/mini,629.0,36.0,10.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJ1L2ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHY93B/A,Apple TV,7.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHXH3ZM/A,Connectivity Accessories,1039.0,135.0,43.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHXF3ZM/A,Connectivity Accessories,172.0,11.0,3.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MHWF3B/A,iPad Pro,2.0,0.0,0.0,2023-04-01,2023-04-08
FY23Q3,FY23W28,MJ2E3B/A,HomePod,1030.0,113.0,44.0,2023-04-01,2023-04-08
FY23Q3,FY23W32,MMYQ3B/A,Mac Accessories & Display,76.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MN5W3ZM/A,iPhone Accessories,234.0,24.0,11.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMYX3B/A,Mac Accessories & Display,130.0,18.0,2.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMYW3B/A,Mac Accessories & Display,369.0,26.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMYV3B/A,Mac Accessories & Display,79.0,6.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMXP3B/A,iPhone SE (3rd Gen),127.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMF93ZM/A,App-Enabled Accessories,927.0,102.0,59.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMXH3B/A,iPhone SE (3rd Gen),2064.0,238.0,107.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMX62ZM/A,Connectivity Accessories,380.0,94.0,39.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMTN2ZM/A,Other Headsets,1291.0,343.0,166.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMMR3B/A,Mac Accessories & Display,201.0,42.0,11.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMMQ3Z/A,Mac Accessories & Display,333.0,71.0,17.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMMP3Z/A,Mac Accessories & Display,148.0,15.0,4.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MN6H3ZM/A,iPhone Accessories,844.0,233.0,118.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMXK3B/A,iPhone SE (3rd Gen),1125.0,200.0,74.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MN623ZM/A,iPhone Accessories,397.0,40.0,24.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNKX3B/A,Series 8,442.0,35.0,6.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNEP3B/A,MacBook Pro,3607.0,370.0,60.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKQV3B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNKU3B/A,Series 8,213.0,14.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNK43B/A,Series 8,835.0,127.0,26.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNK03B/A,Watch SE (2nd Gen),2192.0,288.0,67.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNJT3B/A,Watch SE (2nd Gen),9648.0,1261.0,329.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNJP3B/A,Watch SE (2nd Gen),1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNJM3B/A,Series 8,1008.0,38.0,6.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNA63ZM/A,iPad Accessories,695.0,83.0,38.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNJJ3B/A,Series 8,407.0,17.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNGM3B/A,iPhone 13/mini/Pro/Pro Max,98.0,4.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNGL3B/A,iPhone 13/mini/Pro/Pro Max,611.0,68.0,20.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNGK3B/A,iPhone 13/mini/Pro/Pro Max,4649.0,658.0,183.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNFH3B/A,iPhone 13/mini/Pro/Pro Max,69.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNFG3B/A,iPhone 13/mini/Pro/Pro Max,158.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNFF3B/A,iPhone 13/mini/Pro/Pro Max,3233.0,481.0,168.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNEQ3B/A,MacBook Pro,1671.0,184.0,41.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNHV3B/A,Series 8,585.0,63.0,15.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMEL2ZM/A,Connectivity Accessories,87.0,5.0,2.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM0T3ZM/A,iPhone Accessories,27.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MME73ZM/A,AirPods Non Pro,1447.0,271.0,64.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLY23B/A,MacBook Air,3727.0,485.0,131.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLWK3ZM/A,AirPods Pro,261.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLL82ZM/A,Connectivity Accessories,38.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKUW3ZM/A,Watch Accessories,232.0,10.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKU73ZM/A,Watch Accessories,344.0,35.0,16.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKU63B/A,Connectivity Accessories,112.0,17.0,8.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKT63B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKT53B/A,Watch SE (1st Gen),3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKT23B/A,Watch SE (1st Gen),2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKT13B/A,Watch SE (1st Gen),32.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKT03B/A,Watch SE (1st Gen),3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKRY3B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKR33B/A,Watch SE (1st Gen),6.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKQW3B/A,Watch SE (1st Gen),5.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNP13B/A,Series 8,2087.0,342.0,67.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLY33B/A,MacBook Air,8014.0,1150.0,241.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLYU3B/A,Connectivity Accessories,65.0,5.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MLYV3ZM/A,Connectivity Accessories,146.0,21.0,12.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM0A3ZM/A,Connectivity Accessories,519.0,125.0,54.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM313ZM/A,iPhone Accessories,13.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM193ZM/A,iPhone Accessories,1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM173ZM/A,iPhone Accessories,39.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM093ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM9L3B/A,iPad Mid,2587.0,478.0,151.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM9E3B/A,iPad Mid,6575.0,822.0,218.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM6R3B/A,iPad Mid,172.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MMED3B/A,iPad Mid,359.0,25.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM6H3ZM/A,iPad Accessories,536.0,102.0,32.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM2Y3ZM/A,iPhone Accessories,93.0,10.0,2.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM2X3ZM/A,iPhone Accessories,202.0,23.0,6.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM2W3ZM/A,iPhone Accessories,147.0,20.0,4.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM2U3ZM/A,iPhone Accessories,95.0,8.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM2L3ZM/A,iPhone Accessories,164.0,17.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM1R3ZM/A,iPhone Accessories,48.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM0D3ZM/A,iPhone Accessories,11.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MM6F3ZM/A,Mac Accessories & Display,63.0,9.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNP53B/A,Series 8,3872.0,526.0,112.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ052B/A,Mac Accessories & Display,242.0,35.0,16.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNPY3B/A,Watch SE (2nd Gen),606.0,72.0,24.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX0J2B/A,Connectivity Accessories,69.0,10.0,6.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MWVU2ZM/A,iPhone Accessories,45.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MWVG2ZM/A,iPhone Accessories,109.0,17.0,11.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MWP02ZM/A,Connectivity Accessories,17.0,4.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MV7N2ZM/A,AirPods Non Pro,5167.0,889.0,279.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MUFG2ZM/A,Connectivity Accessories,118.0,13.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MUF82ZM/A,Connectivity Accessories,216.0,20.0,7.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MU8F2ZM/A,iPad Accessories,1575.0,259.0,86.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MU7E2ZM/A,Connectivity Accessories,191.0,46.0,18.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MR8U2ZM/A,Connectivity Accessories,461.0,54.0,24.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQGH2ZM/A,Connectivity Accessories,335.0,88.0,33.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQFW3B/A,Ultra 1,583.0,66.0,10.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQFQ3B/A,Ultra 1,982.0,106.0,11.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQFK3B/A,Ultra 1,1383.0,141.0,25.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQE33ZM/A,Watch Accessories,326.0,5.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX2E2ZM/A,Watch Accessories,66.0,14.0,7.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQD83ZM/A,AirPods Pro,7039.0,1421.0,425.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX3L2B/A,iPad Accessories,690.0,119.0,38.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX4U2ZM/A,iPad Accessories,141.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKQ83B/A,Watch SE (1st Gen),2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,NOT GIVEN,,26300.0,3136.0,796.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MYD92B/A,MacBook Pro,9.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MYD82B/A,MacBook Pro,20.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MY1W2B/A,Connectivity Accessories,93.0,6.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXYM2ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXYJ2ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXQT2B/A,iPad Accessories,1233.0,265.0,65.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXNL2B/A,iPad Accessories,92.0,19.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXNK2B/A,iPad Accessories,43.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXLY2ZM/A,Connectivity Accessories,350.0,92.0,44.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXH02B/A,Apple TV,3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MXGY2B/A,Apple TV,12.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX542ZM/A,App-Enabled Accessories,566.0,146.0,33.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX532ZM/A,App-Enabled Accessories,1278.0,289.0,132.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MX4A2ZM/A,App-Enabled Accessories,2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQC43ZD/A,iPhone 14/Plus/Pro/Pro Max,384.0,77.0,12.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQAH3ZD/A,iPhone 14/Plus/Pro/Pro Max,586.0,110.0,28.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ573ZD/A,iPhone 14/Plus/Pro/Pro Max,552.0,86.0,12.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPPX3ZM/A,iPhone Accessories,331.0,12.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPPM3ZM/A,iPhone Accessories,320.0,33.0,12.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPPG3ZM/A,iPhone Accessories,137.0,3.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPPA3ZM/A,iPhone Accessories,68.0,6.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPP73ZM/A,iPhone Accessories,210.0,9.0,4.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPNY3ZM/A,AirPods Non Pro,4141.0,779.0,279.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPLF3ZM/A,Watch Accessories,181.0,21.0,9.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPL53ZM/A,Watch Accessories,232.0,21.0,12.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPJ23ZM/A,Watch Accessories,3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPH43ZM/A,Watch Accessories,3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPGK3ZM/A,Watch Accessories,10.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MP863ZM/A,Watch Accessories,3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MP753ZM/A,Watch Accessories,175.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MP7Q3ZM/A,Watch Accessories,101.0,6.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNWP3B/A,Connectivity Accessories,91.0,13.0,3.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPRW3ZM/A,iPhone Accessories,759.0,126.0,53.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPT63ZM/A,iPhone Accessories,124.0,10.0,7.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPTG3ZM/A,iPhone Accessories,682.0,103.0,44.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPTR3ZM/A,iPhone Accessories,489.0,62.0,27.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ503ZD/A,iPhone 14/Plus/Pro/Pro Max,2167.0,338.0,65.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ9X3ZD/A,iPhone 14/Plus/Pro/Pro Max,3575.0,880.0,195.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ9Q3ZD/A,iPhone 14/Plus/Pro/Pro Max,2468.0,460.0,92.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ5F3ZD/A,iPhone 14/Plus/Pro/Pro Max,155.0,7.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ4H2ZM/A,Connectivity Accessories,102.0,15.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ2N3ZD/A,iPhone 14/Plus/Pro/Pro Max,167.0,15.0,2.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ1W3ZD/A,iPhone 14/Plus/Pro/Pro Max,389.0,56.0,10.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MNPL3B/A,Watch SE (2nd Gen),972.0,120.0,28.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MQ1F3ZD/A,iPhone 14/Plus/Pro/Pro Max,1848.0,371.0,106.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPWW3ZD/A,iPhone 14/Plus/Pro/Pro Max,96.0,4.0,1.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPW43ZD/A,iPhone 14/Plus/Pro/Pro Max,1276.0,233.0,66.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPV03ZD/A,iPhone 14/Plus/Pro/Pro Max,7922.0,1412.0,353.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPU73ZM/A,iPhone Accessories,343.0,66.0,18.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPU63ZM/A,iPhone Accessories,384.0,71.0,26.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPU43ZM/A,iPhone Accessories,163.0,20.0,8.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPU13ZM/A,iPhone Accessories,32.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MPXV3ZD/A,iPhone 14/Plus/Pro/Pro Max,4142.0,813.0,136.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKQ73B/A,Watch SE (1st Gen),12.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MHDA3B/A,iPhone 11,2437.0,347.0,134.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MKQ33B/A,Watch SE (1st Gen),8.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Watch SE (2nd Gen),,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Watch SE (1st Gen),,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Watch Historical and Other,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Watch Accessories,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Ultra 1,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 8,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 7,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 6,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 5,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 4,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 3,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Series 2,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Other Home Accessories,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Other Headsets,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,,Original Watch,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,M09E3B/A,Series 6,6.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,,MacBook Pro,,,,2023-04-01,2023-05-06
FY23Q3,FY23W32,M09H3B/A,Series 6,33.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MC461B/B,Connectivity Accessories,3.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MHCA3LL/A,iPhone 11,1273.0,206.0,76.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGYN3ZM/A,AirPods Max,2619.0,197.0,19.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGPH3B/A,iMac,426.0,30.0,6.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGPD3B/A,iMac,558.0,44.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGNT3B/A,Mac Mini,6.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGNR3B/A,Mac Mini,16.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGN93B/A,MacBook Air,7120.0,903.0,214.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGN43B/A,Connectivity Accessories,140.0,19.0,10.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MGN03B/A,Connectivity Accessories,103.0,13.0,5.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,ME291ZM/A,Connectivity Accessories,235.0,73.0,27.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MD861ZM/A,Connectivity Accessories,4.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MD825ZM/A,Connectivity Accessories,49.0,4.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MD821ZM/A,Connectivity Accessories,2.0,0.0,0.0,2023-04-01,2023-05-06
FY23Q3,FY23W32,MD819ZM/A,Connectivity Accessories,226.0,75.0,36.0,2023-04-01,2023-05-06
